Time Vx Vy Vz
0.256641 0.7873907117702678 0.031256987085496325 0.07388673167106198
0.258892 0.7824704345416309 0.10041597274092395 0.04936835900839383
0.261144 0.8472541891470903 0.10262583724492719 0.05666379955570919
0.263395 0.8715826444492001 -0.01482277311597334 0.03790199736547171
0.265646 0.8841658236207752 0.02679730775362764 -0.0012902702301423848
0.267897 0.8769146837110942 0.1163647864684603 0.018846759978240903
0.270149 0.7969475855029537 0.05259283170612705 0.04143486474538386
0.2724 0.7325433108292596 0.025572934913282223 0.07052311469040991
0.274651 0.71298754553872 0.020672492608523944 0.11261881330495607
0.276902 0.7586172322179456 -0.008603845841858701 0.07123125588088758
0.279154 0.9001515353622986 -0.04897441069626676 -0.06719661207253284
0.281405 0.9649817746996443 -0.12191080243200338 -0.1152605648015676
0.283656 0.8556838706854959 -0.012809894049585616 -0.05730190867761004
0.285907 0.7634480245862232 0.13789608425151426 -0.021300626213175414
0.288158 0.7141815070531248 0.003163463548862419 0.0037771778058130756
0.29041 0.7127757715696725 -0.1271467950212976 -0.023228112035112467
0.292661 0.7572763395626083 -0.09777810403731124 -0.052755284152582196
0.294912 0.7715345987996711 -0.06830008869188803 -0.06794619175535156
0.297163 0.8518189137718695 -0.005129121712630039 -0.10546479608549975
0.299415 0.9674026739828898 0.031209846994654986 -0.13998473327583552
0.301666 1.0452402971167174 -0.05054875385013162 -0.14229192024486292
0.303917 1.08250621055178 0.0020309302254862896 -0.16870713873970883
0.306168 1.047245013791952 0.1343319490842399 -0.22172816782061913
0.30842 0.9806583655375929 0.09039930112086647 -0.21049340930853278
0.310671 0.9076777539541494 0.09907955279349503 -0.2455427222053666
0.312922 0.8796139204839021 0.16677491546692647 -0.2540862684946511
0.315173 0.8640675966128333 0.22493556350593735 -0.14950837941254932
0.317425 0.802257125674944 0.25666504843845966 -0.10334847890342598
0.319676 0.8487746058294025 0.07982181335298469 -0.10615269478625117
0.321927 0.9312592719603274 -0.026303291929984002 -0.0777518898715335
0.324178 0.9334745718885942 0.0440634713437683 -0.0027028843108049677
0.32643 0.9309944460277872 0.08030528218865551 0.05237177984230194
0.328681 0.9065695036754788 0.07426625163948401 0.06015347654469637
0.330932 0.8568515010245756 0.10286964902565016 0.0894809127592773
0.333183 0.8320521767555731 0.20603879041173306 0.054406489216989505
0.335434 0.8316369778604724 0.15227563597748311 -0.025270608902770175
0.337686 0.824139543606082 0.02721503881834817 -0.010168991653510411
0.339937 0.8479178904352064 0.020617908788849178 0.04705265241007259
0.342188 0.8809032623928592 0.0071461237725657 0.009605152676687403
0.344439 0.8575117823497354 0.009623453938209198 -0.08286755753154122
0.346691 0.8411382059328802 0.03642243601447369 -0.08592251907944212
0.348942 0.8460171452139497 0.056676872166629935 -0.03973890831469612
0.351193 0.8318383200912173 0.12405455513171922 -0.05427486597468063
0.353444 0.8323100910158749 0.11847974931640406 -0.07307646770563436
0.355696 0.8620058550762992 0.10387436054693207 -0.07435618409726438
0.357947 0.8847386337618413 0.1546685898968387 -0.11268620667367837
0.360198 0.8626185195020082 0.05900289895723458 -0.15574204960473848
0.362449 0.826576808402169 -0.0143261294471357 -0.13735150930758003
0.364701 0.8347247170606598 0.057777412829518746 -0.06124858654802531
0.366952 0.9363694418190084 0.17161039950525642 -0.07457864261133665
0.369203 0.970575533493724 0.15037304221504302 -0.19432972879633287
0.371454 0.8897510718869521 0.012773499691401874 -0.225609510472779
0.373706 0.9074500838680011 0.04678729020530657 -0.19492681876541887
0.375957 0.867596951383878 0.11217520008516688 -0.20610180589513177
0.378208 0.7598525257294861 0.25352590557030175 -0.13106130993998757
0.380459 0.7976741979963689 0.38372042363225306 0.017182510823107403
0.38271 0.8201960921553875 0.1777321864090147 0.019848210744293167
0.384962 0.7700184351723773 0.01600334608819156 -0.044901986411529024
0.387213 0.7903844619521703 0.13517976368672643 -0.03635407668473921
0.389464 0.7966896854144663 0.281959996634919 -0.08494056380805232
0.391715 0.7444786917104735 0.2251684058856653 -0.24326533051329272
0.393967 0.7326490735403386 0.25993437662248964 -0.17100214062571076
0.396218 0.6863948346345904 0.50152364417772 0.01828697234630338
0.398469 0.6650276802859396 0.3906850567691216 -0.09744540789382278
0.40072 0.715019715360468 0.2694754383561454 -0.1893920264283454
0.402972 0.7551826881980896 0.3401574407744556 -0.15188022340036744
0.405223 0.8340815591162662 0.19526060872771406 -0.19203263248673222
0.407474 0.8547963010241129 0.1356055827374244 -0.27094276655517613
0.409725 0.8399456893417607 0.2518546129402274 -0.29919147086689324
0.411977 0.8754125204307585 0.28527250673988414 -0.2847943077200195
0.414228 0.8704124652920453 0.25554094327361465 -0.31224678203065614
0.416479 0.820848774142706 0.18567375497770094 -0.3429333595891708
0.41873 0.7979602493899844 0.18218101584248475 -0.31876475659812004
0.420982 0.81583690010486 0.2736996823527757 -0.2871513050844248
0.423233 0.8260490995582819 0.30317559012992046 -0.26871528107021725
0.425484 0.8040772710391128 0.33602245972026756 -0.22784194021844184
0.427735 0.7826954587189378 0.3580138986116288 -0.15041638951324124
0.429986 0.8023374692236716 0.2507906084165122 -0.061859920144445156
0.432238 0.8238315619154816 0.09546289119721663 -0.03800161016772824
0.434489 0.8178116448137851 0.09244019570972155 -0.06767189751575031
0.43674 0.8592042328981409 0.17186090382030292 -0.1358758655708553
0.438991 0.8501476572176896 0.22955786056784955 -0.17221705975632784
0.441243 0.8178558431533909 0.29518891943245307 -0.08222956837252852
0.443494 0.9227258219483117 0.22063813896147824 -0.018089549215007914
0.445745 0.9648120015952664 0.11138687703521608 -0.07286127874462309
0.447996 0.9417944540289667 0.1359802544425532 -0.0925918471411338
0.450248 0.9472102819001265 0.08215454495271604 -0.09289205441140846
0.452499 0.9226712734589697 0.020359741906791733 -0.1022380627198122
0.45475 0.9249956496864757 0.13452208311039318 -0.11820467825456109
0.457001 0.9164092308945021 0.22088412433333435 -0.14473381656926923
0.459253 0.8521774433954739 0.23113652800942802 -0.0465313588230417
0.461504 0.8283033370572203 0.2626986889041296 0.02833190059550164
0.463755 0.9032548266921023 0.27688218472002274 0.0666125923351025
0.466006 0.9279942418495801 0.17721461688567808 0.12164820532093365
0.468258 0.8500569541558025 0.09103850611039029 0.03502242014413777
0.470509 0.8883365528372095 0.21110688819559348 -0.02040187937063262
0.47276 0.9802919912219683 0.27828775268446815 0.008082404360573447
0.475011 0.956406030985584 0.281544658531672 0.02544809028665689
0.477262 0.9654661436771912 0.2839663991136343 -0.05040394539281936
0.479514 0.9614018112047249 0.1101056782485765 -0.2597248919275568
0.481765 0.829029856157 -0.0021946201006672076 -0.33944989108193474
0.484016 0.7956372023380207 0.10695282243805106 -0.1988701214567822
0.486267 0.8088529367846442 0.3017550750277571 -0.09176483989078679
0.488519 0.7371234478209069 0.3247030257086844 -0.11276669295358532
0.49077 0.7571047247854126 0.18817307664392038 -0.08715526291086204
0.493021 0.8595245030782184 0.09000284385617388 -0.05494839423457078
0.495272 0.9381463833256479 0.05707233855764331 -0.12316133576671401
0.497524 0.9333728720469732 0.07216407472019067 -0.16364611761463055
0.499775 0.8373004765527249 0.1177429474851928 -0.13409664238446892
0.502026 0.7695546958117734 0.2623790940377456 -0.11464357014163218
0.504277 0.8055994624631704 0.36531076718855165 -0.13482429303396054
0.506529 0.8006412025584808 0.357648264954908 -0.13899845601886604
0.50878 0.7346716862330389 0.3315506779984561 -0.08629259572578188
0.511031 0.729058835432715 0.29848337122413104 -0.0629512782192185
0.513282 0.7169789291350124 0.3218637411999321 -0.05144817393026002
0.515534 0.6914473434549806 0.3105601310630166 0.01087261393066722
0.517785 0.7249459902210391 0.16881085496926423 0.008724837339782954
0.520036 0.7752476673948048 0.09138955506483032 -0.04217016911227262
0.522287 0.7732430281422508 0.11312080508025517 -0.026640077272385113
0.524538 0.7619112627714322 0.12110407719288646 -0.05715151927677805
0.52679 0.7765018002273918 0.2010024319633424 -0.1375091422091886
0.529041 0.780305726773022 0.2703552665954754 -0.1666100031493573
0.531292 0.7846681559049831 0.27213151839099775 -0.21210945638318854
0.533543 0.8148288833223316 0.18946967092238148 -0.27051860028101016
0.535795 0.8415190192290247 0.04461544132513629 -0.27046092336742583
0.538046 0.8089052725197081 0.11103940826807178 -0.2177346847046823
0.540297 0.7244961324831934 0.38771870893341986 -0.17947653258548119
0.542548 0.7072088652022905 0.4035671635287303 -0.10634619503672407
0.5448 0.7610138753788507 0.15105265881417307 -0.015778050524401697
0.547051 0.8196681320886325 0.14794593701597436 0.02978668858926642
0.549302 0.8563492044563235 0.28158243535515093 0.053136829098678375
0.551553 0.8397051852178554 0.16773894108528017 0.009027455814444137
0.553805 0.8624124558649591 0.03942888663327298 -0.007570404993028187
0.556056 0.8831382149096278 0.14746149948528414 -0.03414467958822947
0.558307 0.8635536042203981 0.197788492049623 -0.11775817079846393
0.560558 0.8765750279814131 0.09043681165738773 -0.13215833162379642
0.56281 0.859576097335741 0.13659099369334865 -0.13831165181274188
0.565061 0.8140924021031342 0.2342687653590098 -0.06713635630450979
0.567312 0.7640095613894724 0.195806482451951 0.07256110859846748
0.569563 0.748353692156355 0.18095989240515808 0.09409670387549773
0.571814 0.8413785876304607 0.12175884443670673 0.10916981954824329
0.574066 0.9564173974335531 0.04491467816791788 0.0959292104479822
0.576317 0.9923249878743485 0.026796586758692023 -0.0809927855255449
0.578568 0.950648414799417 0.061476680641379275 -0.19936638129964002
0.580819 0.8847931022550414 0.1095765001176959 -0.21616742654705734
0.583071 0.8585439494897551 0.15234458168346565 -0.2755556250336079
0.585322 0.8474537690752224 0.34665808879181415 -0.27542945298941257
0.587573 0.8250981302731837 0.38979960134477465 -0.23911006729905568
0.589824 0.8544672007516213 0.1634580738191744 -0.23439668662253177
0.592076 0.9325270360379612 0.13018461036991902 -0.20292604308412582
0.594327 0.9335907553775433 0.25393255649530583 -0.20218786522406113
0.596578 0.8751668093201648 0.23699902697400305 -0.22967572642506065
0.598829 0.8479778368448623 0.14600526711404405 -0.20874787546547305
0.601081 0.8350300733519103 0.07199166796669501 -0.16227137047568485
0.603332 0.8745371619253168 0.08518579701326044 -0.09233748828364337
0.605583 0.9136066627663345 0.12099363044841288 -0.027506568811280226
0.607834 0.8799991717805399 0.12779674827517346 -0.028712495794258275
0.610086 0.8369939392387116 0.11605182012144655 -0.053547772821026775
0.612337 0.8141892427139026 0.05448879900636978 -0.11515179380218554
0.614588 0.8096005100818702 0.060877087590378076 -0.19002032735069058
0.616839 0.790044055442602 0.045668373742955674 -0.21386038897873166
0.61909 0.7501489855757515 0.04094372543401928 -0.263031019655559
0.621342 0.702450637521445 0.21641671153319308 -0.30442187844752466
0.623593 0.6437968439683714 0.39125525659513505 -0.26338908612376444
0.625844 0.6322292275497652 0.3906479065467393 -0.20659774474420695
0.628095 0.7307854421362312 0.36423761689992784 -0.15894821788523544
0.630347 0.7708928899924499 0.30026781351644577 -0.13914977259878406
0.632598 0.7389654116364834 0.0648307222554429 -0.11756197678293574
0.634849 0.8335133064276062 -0.021892913260811574 -0.09315184751257433
0.6371 0.8565655100581858 0.030234199424003412 -0.1727693200865082
0.639352 0.8137896740391901 0.027860705386955807 -0.23521527448593094
0.641603 0.8595649930048987 0.0852278174436103 -0.17784488460078263
0.643854 0.8558476752217058 0.19540080200802104 -0.051745722851469805
0.646105 0.8269904593021498 0.22288738282828752 0.04672735939153472
0.648357 0.8238440636564475 0.12723132297574172 -0.000524374750085186
0.650608 0.782400560426546 0.14545526174928725 -0.12569766387994777
0.652859 0.7844490864409794 0.2669795113197355 -0.21994142049171672
0.65511 0.8098843384988724 0.2451694002530878 -0.2204660191836484
0.657362 0.7217659365856355 0.194006225864232 -0.16823074061732557
0.659613 0.6794139157174947 0.19691836474158464 -0.17535450656976181
0.661864 0.7519151782977237 0.1386931238878796 -0.1898255041343205
0.664115 0.7665181744279581 0.13584969686868745 -0.18522307322381001
0.666367 0.7710736759393018 0.18894376619641112 -0.25831748195802795
0.668618 0.8227732747065863 0.19000921512912716 -0.33392970691400853
0.670869 0.8116016588245255 0.2521568403050287 -0.3328730499803306
0.67312 0.8160866887265825 0.3079520123237611 -0.3832516580653932
0.675371 0.804500520309702 0.29977312422891667 -0.37010439983358484
0.677623 0.7425173722679221 0.28112611376197877 -0.23955069215354327
0.679874 0.777192437353702 0.19112849010800104 -0.26040851309552326
0.682125 0.7892107053289898 0.13835024487897468 -0.3279812819327728
0.684376 0.7489007288346033 0.23308283101686433 -0.31092673173545976
0.686628 0.75481115373164 0.34304097975634695 -0.22153355542520442
0.688879 0.7606594269565408 0.4055287410955983 -0.1619017619491286
0.69113 0.7702854034156801 0.4201706439946127 -0.23145319686035706
0.693381 0.7416118628409558 0.3462708006496718 -0.23759894799737374
0.695633 0.6831959585194993 0.34469564768278094 -0.2165216957971043
0.697884 0.6648197997570706 0.37762392888086627 -0.21732575907520907
0.700135 0.6512391116084912 0.36042435978556314 -0.18757358387033995
0.702386 0.6574338961949887 0.457439375600181 -0.192111578815732
0.704638 0.6559917299087609 0.5137478364478096 -0.21484551384390127
0.706889 0.6824393662144705 0.3771967336844277 -0.21436926104090967
0.70914 0.785016931927317 0.25502023435884147 -0.21593931074516315
0.711391 0.8951999945289986 0.2791865040005081 -0.24162518076009132
0.713643 0.8528577847989717 0.3022682233616648 -0.204612978442537
0.715894 0.6762709861182907 0.23865794674304286 -0.056329014503615694
0.718145 0.658443943820434 0.31812154752755273 0.005927544573261771
0.720396 0.726284068108622 0.4636149369108981 -0.060953237088666
0.722647 0.7391887954209111 0.427055641515797 -0.06058514266137606
0.724899 0.7618274887538813 0.28270806038218455 -0.018125001739821362
0.72715 0.7861074920846245 0.16767003244273537 6.411680914450218e-05
0.729401 0.8146826705306467 0.21864126012483404 -0.012527613416546249
0.731652 0.8021016388140217 0.30224760930171835 -0.012427541852057973
0.733904 0.7858454225306145 0.2605097933902454 0.005988955192823511
0.736155 0.831938781657315 0.21818742886183146 0.0014381957225018532
0.738406 0.8471282257640335 0.16255915252966763 0.0302974043698057
0.740657 0.8400775062061655 0.10735509854017193 0.03347800703865496
0.742909 0.8548026396626248 0.1801791449591268 -0.01571794517676303
0.74516 0.8668470451479713 0.32496753921625776 -0.027466929946764185
0.747411 0.9100518659002864 0.29421462123068787 -0.020445863307090213
0.749662 0.9615214736504036 0.09384627573204318 0.029279701122553486
0.751914 0.9730673311661218 0.04802753829748898 0.09928935681357716
0.754165 0.9412847419581417 0.13015948176766798 0.0440021131529871
0.756416 0.8895967001959781 0.09970011531645315 -0.02604328394812062
0.758667 0.9088646751597909 0.004926747204607811 -0.05236147613647425
0.760919 0.9438498290657498 0.03958678952790594 -0.09324568547153815
0.76317 0.9151721845152656 0.07561842456858786 -0.07344287775514466
0.765421 0.9200699547983578 -0.020220029401750605 -0.01682880092450995
0.767672 0.950330922948774 -0.06807220505313717 -0.013090021103468331
0.769923 0.9622490779235655 0.06278759832778319 -0.029829938430876744
0.772175 0.9346479226983664 0.2244193231584245 0.05955776501100095
0.774426 0.8584165623910398 0.2540904613429013 0.1440740688594777
0.776677 0.8650959036107974 0.26107260397993004 0.08446481105305381
0.778928 0.9407982970828589 0.21566478260135122 0.043821415255724985
0.78118 0.908440466730207 0.07683167623016923 0.05662693473063038
0.783431 0.8255433127442962 -0.08623432814743168 0.02774590648742587
0.785682 0.814203846622224 -0.1901376379933804 0.016622621741197094
0.787933 0.8252821172752982 -0.07910795095401747 0.016505843730794417
0.790185 0.8360580206673801 0.05713511124873891 -0.06274901176816011
0.792436 0.8025361970897474 0.08464671997699458 -0.13035919543618107
0.794687 0.7372856294687764 0.0717877890444227 -0.16358367795299916
0.796938 0.7713358533588299 -0.06879090607366203 -0.21595819050508672
0.79919 0.8174318150589506 -0.07747488999380348 -0.23640575189961502
0.801441 0.8325137792504669 0.06474435923036949 -0.3143098012568948
0.803692 0.8565693194934931 0.04375660184860896 -0.34488412315110606
0.805943 0.8129625984814198 0.055523368993328215 -0.2609026816430421
0.808195 0.8044199960727674 0.1200047727159669 -0.27482288147827943
0.810446 0.8325461519048747 0.12011837796191042 -0.3302198399360998
0.812697 0.8235486179311499 0.18754505706982327 -0.33341652974670166
0.814948 0.836254863145589 0.23511295183991388 -0.30435186402210235
0.817199 0.8260161980354684 0.23049277387323625 -0.2764158655807798
0.819451 0.8060743889322275 0.28583499111463595 -0.31908614018204784
0.821702 0.7985948624648999 0.2608008280098089 -0.32045180551542274
0.823953 0.7775636350860071 0.23780824526990083 -0.2353229570920044
0.826204 0.7746652916626556 0.2114406576284772 -0.18641973849717025
0.828456 0.763093172157269 0.060100925308370086 -0.1366646735106008
0.830707 0.7580325700480189 0.07781722628219667 -0.10653556313029519
0.832958 0.7798398593240814 0.13004562800152888 -0.15286209983292517
0.835209 0.8004193208332941 0.14360927267775592 -0.22281202596305627
0.837461 0.7914059385902031 0.24720027011278733 -0.2982722577440988
0.839712 0.7592570909610732 0.2229136515480022 -0.3071660566414737
0.841963 0.7388547496127171 0.1761845624932195 -0.2596947906226318
0.844214 0.7462411401455538 0.20774325888316608 -0.26606808675473004
0.846466 0.7620233610015306 0.23696157996073117 -0.2550642644869795
0.848717 0.7321073737958871 0.2570367381860381 -0.2523509365393799
0.850968 0.7008839785899692 0.18992650598789534 -0.2566624863083799
0.853219 0.7175112572118352 0.15008084610032674 -0.17828482301207133
0.855471 0.7644947286221984 0.19778575617965366 -0.21183364837064816
0.857722 0.7764747128228664 0.1862883191406805 -0.32125169771345524
0.859973 0.7320491009842269 0.20025157555585024 -0.30583086365194756
0.862224 0.6874695143672334 0.31216153311724437 -0.22945675083704187
0.864475 0.700742451432729 0.29942418501803 -0.19470352785572353
0.866727 0.749482490854246 0.2615158768537713 -0.19747098669087512
0.868978 0.7438682556376148 0.32361731010518824 -0.19578333806575893
0.871229 0.7253226198997933 0.30443634262373775 -0.21022211336955618
0.87348 0.7496333664209609 0.3384006541226823 -0.2304979072321619
0.875732 0.7507088362705967 0.40373070102450337 -0.23171376155324935
0.877983 0.7153778252333096 0.3862668615754782 -0.24566445153735844
0.880234 0.7160229461018195 0.3669036135748374 -0.2684192552599389
0.882485 0.7528334594515682 0.3873030207255091 -0.2816051837218971
0.884737 0.7253168009364124 0.4368386460744246 -0.23103511979269828
0.886988 0.6288921022030687 0.39553685186410126 -0.1141794633759905
0.889239 0.5851072870318967 0.34167814891535486 -0.07721200870434466
0.89149 0.6227367993095538 0.35162702178190924 -0.06192155137158104
0.893742 0.6923218464056826 0.3237953515337612 -0.03637643649919561
0.895993 0.7134455339873291 0.3460261569462291 -0.1048357502751032
0.898244 0.7004129078221846 0.42256957777722604 -0.16713309761485146
0.900495 0.7068997086781142 0.39010481685222254 -0.17235653477977989
0.902747 0.7327872616823731 0.38899627314901997 -0.16820251351522153
0.904998 0.7926280486082004 0.3838394585929884 -0.12214769606856052
0.907249 0.8257768879735314 0.263226755690893 -0.04919743246739929
0.9095 0.8140343769109359 0.13065810755335935 -0.04106757246698052
0.911751 0.7897087225438288 0.06648683824722171 -0.0677080727989136
0.914003 0.7564357594138531 0.16795925977226367 -0.08209527487028781
0.916254 0.750948841296873 0.28698211143180896 -0.10602983762658375
0.918505 0.7753980333764139 0.21935812672357166 -0.12886416938481815
0.920756 0.790548484414505 0.15811814654152923 -0.1090938687619766
0.923008 0.8033265206837223 0.2762750653903292 -0.07334654575661419
0.925259 0.8279433437510262 0.3109796521855346 -0.04641382785844057
0.92751 0.839433493510042 0.2881208152573813 0.04160319313528775
0.929761 0.820814321581596 0.1807885255425507 0.14397468867500235
0.932013 0.810868554606791 0.049098693303639404 0.1251165237886422
0.934264 0.8555461936247597 0.14218883320163092 0.07146918002777244
0.936515 0.9286254266963345 0.15914796313663446 0.08090960165282282
0.938766 0.9241076691488658 0.07573054450915975 0.07302591936086106
0.941018 0.9138937890764702 0.05972260141453369 0.059468807433810535
0.943269 0.9455185969776119 0.07396426461722912 0.09889757002626745
0.94552 0.9327907050025004 0.06689573672385106 0.09688590324586376
0.947771 0.9102375786367004 0.09827973835904955 0.01202122024574043
0.950023 0.8925690661502634 0.11723843871088935 0.03345303691609931
0.952274 0.8836139768208686 0.1678365176814519 0.05890686735173897
0.954525 0.854242293021888 0.5227166909685194 -0.00042655147132403953
0.956776 0.847474054539242 0.6754837264016068 0.08115471255374769
